ind_id;nr_rapp;question;name_short;name_long;type;sourse;geo_cat;cat_type;cat_code;aim_direction;period_order;period;sex_all;comment;value;n;ci_low;ci_high
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Stockholm;LAN;1;1;0;2018-01-01;Totalt;;96.21182837;28457;95,98352992;96,42739298
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Sodermanland;LAN;4;1;0;2018-01-01;Totalt;;98.01053248;3418;97,48349696;98,42808072
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Uppsala;LAN;3;1;0;2018-01-01;Totalt;;95.00891266;1683;93,85594954;95,95019726
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Varmland;LAN;17;1;0;2018-01-01;Totalt;;97.69959405;2956;97,09141303;98,18179726
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Vasterbotten;LAN;24;1;0;2018-01-01;Totalt;;95.90136621;3001;95,12860889;96,5537671
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Vasternorrland;LAN;22;1;0;2018-01-01;Totalt;;98.03412463;2696;97,43460269;98,49462381
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Vastmanland;LAN;19;1;0;2018-01-01;Totalt;;96.99007365;3123;96,32821562;97,53415821
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Vastra Gotaland;LAN;14;1;0;2018-01-01;Totalt;;97.40848226;19641;97,17661777;97,62153913
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;orebro;LAN;18;1;0;2018-01-01;Totalt;;96.85244008;3463;96,21484649;97,38409688
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;ostergotland;LAN;5;1;0;2018-01-01;Totalt;;97.63290648;5154;97,17981761;98,01394752
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Blekinge;LAN;10;1;-1;2017-01-01;Totalt;;97.7311401;1763;96,91966787;98,33068187
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Dalarna;LAN;20;1;-1;2017-01-01;Totalt;;96.08518635;3193;95,35268931;96,70423044
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Gotland;LAN;9;1;-1;2017-01-01;Totalt;;97.74696707;577;96,15140281;98,68554369
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Gavleborg;LAN;21;1;-1;2017-01-01;Totalt;;94.20098847;3035;93,30912443;94,97718801
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Halland;LAN;13;1;-1;2017-01-01;Totalt;;96.95105643;3739;96,34801344;97,45583816
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Jamtland;LAN;23;1;-1;2017-01-01;Totalt;;94.37229437;1386;93,02355235;95,46665915
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Jonkoping;LAN;6;1;-1;2017-01-01;Totalt;;97.46309963;4336;96,94982444;97,89094344
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Kalmar;LAN;8;1;-1;2017-01-01;Totalt;;97.41985927;2558;96,72747617;97,96729249
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Kronoberg;LAN;7;1;-1;2017-01-01;Totalt;;96.75019577;2554;95,98594617;97,37093357
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Norrbotten;LAN;25;1;-1;2017-01-01;Totalt;;97.66798419;2530;97,00035161;98,18841024
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;RIKET;RR;46;1;-1;2017-01-01;Totalt;;96.67833489;119127;96,57502422;96,77858153
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Skane;LAN;12;1;-1;2017-01-01;Totalt;;96.87368484;16633;96,59790038;97,12744708
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Stockholm;LAN;1;1;-1;2017-01-01;Totalt;;95.84895372;29342;95,61447412;96,07115555
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Sodermanland;LAN;4;1;-1;2017-01-01;Totalt;;97.31800766;3393;96,71638443;97,81065128
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Uppsala;LAN;3;1;-1;2017-01-01;Totalt;;96.70989433;4164;96,12187897;97,21004995
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Varmland;LAN;17;1;-1;2017-01-01;Totalt;;98.35309618;3036;97,832786;98,74928773
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Vasterbotten;LAN;24;1;-1;2017-01-01;Totalt;;98.17465999;2794;97,60513614;98,60971004
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Vasternorrland;LAN;22;1;-1;2017-01-01;Totalt;;97.73425499;2604;97,08531125;98,2400246
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Vastmanland;LAN;19;1;-1;2017-01-01;Totalt;;97.16704656;3071;96,51621705;97,69774264
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Vastra Gotaland;LAN;14;1;-1;2017-01-01;Totalt;;96.60415611;19730;96,34196284;96,84786522
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;orebro;LAN;18;1;-1;2017-01-01;Totalt;;97.4059293;3508;96,82370603;97,88259825
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;ostergotland;LAN;5;1;-1;2017-01-01;Totalt;;97.70314611;5181;97,25730732;98,07722914
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Blekinge;LAN;10;1;-2;2016-01-01;Totalt;;98.01084991;1659;97,21335924;98,58177611
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Dalarna;LAN;20;1;-2;2016-01-01;Totalt;Har ej kunnat leverera (pga byte av journalsystem);;;;
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Gotland;LAN;9;1;-2;2016-01-01;Totalt;;96.48798521;541;94,54901534;97,74544289
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Gavleborg;LAN;21;1;-2;2016-01-01;Totalt;;95.43470963;2979;94,62194955;96,12716406
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Halland;LAN;13;1;-2;2016-01-01;Totalt;;98.0485085;3587;97,53973038;98,4529076
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Jamtland;LAN;23;1;-2;2016-01-01;Totalt;;94.44444444;1350;93,08309185;95,54429261
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Jonkoping;LAN;6;1;-2;2016-01-01;Totalt;;97.12643678;4176;96,57315275;97,59150629
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Kalmar;LAN;8;1;-2;2016-01-01;Totalt;;97.55501222;2454;96,86216033;98,09638324
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Kronoberg;LAN;7;1;-2;2016-01-01;Totalt;;96.94492255;2324;96,16033842;97,57121473
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Norrbotten;LAN;25;1;-2;2016-01-01;Totalt;;97.52198241;2502;96,83277304;98,0627169
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;RIKET;RR;46;1;-2;2016-01-01;Totalt;;96.5511923;116707;96,44492297;96,6543404
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Skane;LAN;12;1;-2;2016-01-01;Totalt;;96.73100872;16060;96,44430258;96,99495854
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Stockholm;LAN;1;1;-2;2016-01-01;Totalt;;95.64967356;29561;95,41095837;95,87624114
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Sodermanland;LAN;4;1;-2;2016-01-01;Totalt;;98.06001819;3299;97,52813429;98,47834741
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Uppsala;LAN;3;1;-2;2016-01-01;Totalt;;96.09756098;4100;95,4585264;96,64826053
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Varmland;LAN;17;1;-2;2016-01-01;Totalt;;97.66306243;2867;97,04022158;98,15608225
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Vasterbotten;LAN;24;1;-2;2016-01-01;Totalt;;97.97434166;2962;97,39873112;98,42361216
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Vasternorrland;LAN;22;1;-2;2016-01-01;Totalt;;97.65458422;2345;96,95597159;98,19435733
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Vastmanland;LAN;19;1;-2;2016-01-01;Totalt;;96.20745543;3085;95,47129013;96,82594808
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Vastra Gotaland;LAN;14;1;-2;2016-01-01;Totalt;;96.8783749;19445;96,62429172;97,11362052
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;orebro;LAN;18;1;-2;2016-01-01;Totalt;;97.34669811;3392;96,74776373;97,83656748
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;ostergotland;LAN;5;1;-2;2016-01-01;Totalt;;97.74598197;5102;97,30010506;98,11893702
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Blekinge;LAN;10;1;-3;2015-01-01;Totalt;;98.43656043;1663;97,71218139;98,93283506
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Dalarna;LAN;20;1;-3;2015-01-01;Totalt;;97.43589744;2613;96,75352215;97,9763462
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Gotland;LAN;9;1;-3;2015-01-01;Totalt;;96.10169492;590;94,19161558;97,39232215
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Gavleborg;LAN;21;1;-3;2015-01-01;Totalt;;97.40653419;2969;96,76802898;97,92025421
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Halland;LAN;13;1;-3;2015-01-01;Totalt;;98.6047836;3512;98,15811789;98,94371358
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Jamtland;LAN;23;1;-3;2015-01-01;Totalt;;95.57057057;1332;94,32009513;96,55078521
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Jonkoping;LAN;6;1;-3;2015-01-01;Totalt;;98.11888638;3987;97,64677753;98,49700929
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Kalmar;LAN;8;1;-3;2015-01-01;Totalt;;99.07593411;2489;98,61267287;99,38498363
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Kronoberg;LAN;7;1;-3;2015-01-01;Totalt;;97.76255708;2190;97,05031146;98,3043236
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Norrbotten;LAN;25;1;-3;2015-01-01;Totalt;;97.45515227;2397;96,7411596;98,01432024
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;RIKET;RR;46;1;-3;2015-01-01;Totalt;;97.45419167;86338;97,34695602;97,55714745
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Skane;LAN;12;1;-3;2015-01-01;Totalt;;97.09556527;16010;96,8236276;97,34454202
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Stockholm;LAN;1;1;-3;2015-01-01;Totalt;Uppgift saknas;;;;
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Sodermanland;LAN;4;1;-3;2015-01-01;Totalt;;97.37341772;3160;96,75326757;97,87641638
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Uppsala;LAN;3;1;-3;2015-01-01;Totalt;;94.2729201;4243;93,5308284;94,93220511
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Varmland;LAN;17;1;-3;2015-01-01;Totalt;;97.63805722;3006;97,02874828;98,12362578
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Vasterbotten;LAN;24;1;-3;2015-01-01;Totalt;;98.3899195;2857;97,85623696;98,79156409
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Vasternorrland;LAN;22;1;-3;2015-01-01;Totalt;;97.76089564;2501;97,10025745;98,27236278
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Vastmanland;LAN;19;1;-3;2015-01-01;Totalt;;97.78145695;3020;97,18971562;98,24972255
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;Vastra Gotaland;LAN;14;1;-3;2015-01-01;Totalt;;97.40911206;19337;97,17538008;97,6237404
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;orebro;LAN;18;1;-3;2015-01-01;Totalt;;97.71634615;3328;97,14888628;98,17192778
9;18;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Vaccination av barn (MPR);Andel barn som vaccinerats mot massling, passjuka och roda hund. Avser en arskull barn i 2-arsaldern inskrivna pa BVC;Procent;Vaccinationsstatistik, Folkhalsomyndigheten;ostergotland;LAN;5;1;-3;2015-01-01;Totalt;;98.42228282;5134;98,04218295;98,72906701
545;19;Hur val bidrar halso- och sjukvarden till att halla oss friska?;Fysisk inaktivitet vid diabetes (alla diabetstyper);Andel personer med diabetes som ar fysiskt inaktiva, alla typer av diabetes 18 ar eller aldre;Procent;Nationella Diabetesregistret;Blekinge;LAN;10;0;0;2017;Man;;24;3222;22,5;25,5
